日期,收盤,開盤,最高,最低,成交量
1995/12/11,NT$6.54 ,NT$6.66 ,NT$6.74 ,NT$6.50 ,"11,629,000"
1995/12/18,NT$6.54 ,NT$6.54 ,NT$6.58 ,NT$6.31 ,"17,011,000"
1995/12/26,NT$6.66 ,NT$6.62 ,NT$6.66 ,NT$6.43 ,"6,848,000"
1996/1/4,NT$6.07 ,NT$6.70 ,NT$6.70 ,NT$6.07 ,"6,743,000"
1996/1/8,NT$5.80 ,NT$6.07 ,NT$6.19 ,NT$5.76 ,"18,712,000"
1996/1/15,NT$5.88 ,NT$5.92 ,NT$6.04 ,NT$5.80 ,"11,168,000"
1996/1/22,NT$5.96 ,NT$6.11 ,NT$6.15 ,NT$5.92 ,"8,595,000"
1996/1/29,NT$6.00 ,NT$6.00 ,NT$6.00 ,NT$5.84 ,"9,158,000"
1996/2/5,NT$6.19 ,NT$6.00 ,NT$6.23 ,NT$5.80 ,"17,655,000"
1996/2/12,NT$6.35 ,NT$6.19 ,NT$6.43 ,NT$6.19 ,"21,547,000"
1996/2/23,NT$6.27 ,NT$6.39 ,NT$6.43 ,NT$6.27 ,"2,737,000"
1996/2/26,NT$6.19 ,NT$6.27 ,NT$6.31 ,NT$5.92 ,"11,631,000"
1996/3/4,NT$5.53 ,NT$6.07 ,NT$6.07 ,NT$5.37 ,"15,479,000"
1996/3/11,NT$5.61 ,NT$5.41 ,NT$5.65 ,NT$4.98 ,"28,238,000"
1996/3/18,NT$6.04 ,NT$5.69 ,NT$6.15 ,NT$5.65 ,"29,268,000"
1996/3/25,NT$5.84 ,NT$6.11 ,NT$6.11 ,NT$5.80 ,"17,271,000"
1996/4/1,NT$6.31 ,NT$5.84 ,NT$6.31 ,NT$5.80 ,"15,140,000"
1996/4/8,NT$6.46 ,NT$6.46 ,NT$6.70 ,NT$6.31 ,"44,129,000"
1996/4/15,NT$7.32 ,NT$6.89 ,NT$7.67 ,NT$6.74 ,"85,611,000"
1996/4/22,NT$7.55 ,NT$7.16 ,NT$7.94 ,NT$7.16 ,"72,563,000"
1996/4/29,NT$8.14 ,NT$7.83 ,NT$8.26 ,NT$7.83 ,"82,551,000"
1996/5/6,NT$8.76 ,NT$9.04 ,NT$9.39 ,NT$8.62 ,"138,604,000"
1996/5/13,NT$8.62 ,NT$8.83 ,NT$9.11 ,NT$8.55 ,"40,476,000"
1996/5/20,NT$8.34 ,NT$8.62 ,NT$8.62 ,NT$8.13 ,"37,126,000"
1996/5/27,NT$7.92 ,NT$8.41 ,NT$8.48 ,NT$7.85 ,"40,468,000"
1996/6/3,NT$7.78 ,NT$7.92 ,NT$7.99 ,NT$7.71 ,"31,074,000"
1996/6/10,NT$8.83 ,NT$8.13 ,NT$9.18 ,NT$7.85 ,"98,162,000"
1996/6/17,NT$8.06 ,NT$8.97 ,NT$9.04 ,NT$8.06 ,"44,359,000"
1996/6/24,NT$8.06 ,NT$8.27 ,NT$8.41 ,NT$7.99 ,"46,268,000"
1996/7/2,NT$7.85 ,NT$8.13 ,NT$8.20 ,NT$7.78 ,"48,987,000"
1996/7/8,NT$7.43 ,NT$7.78 ,NT$7.78 ,NT$7.29 ,"87,382,000"
1996/7/15,NT$7.22 ,NT$7.43 ,NT$7.50 ,NT$6.88 ,"75,791,000"
1996/7/22,NT$7.08 ,NT$7.15 ,NT$7.22 ,NT$7.01 ,"19,808,000"
1996/7/29,NT$7.22 ,NT$7.29 ,NT$7.36 ,NT$7.08 ,"14,918,000"
1996/8/5,NT$7.57 ,NT$7.15 ,NT$7.71 ,NT$7.08 ,"56,948,000"
1996/8/12,NT$7.57 ,NT$7.43 ,NT$7.57 ,NT$7.36 ,"24,822,000"
1996/8/19,NT$7.43 ,NT$7.43 ,NT$7.57 ,NT$7.22 ,"24,838,000"
1996/8/26,NT$7.78 ,NT$7.36 ,NT$7.92 ,NT$7.29 ,"47,476,000"
1996/9/2,NT$7.78 ,NT$7.71 ,NT$7.99 ,NT$7.64 ,"67,455,000"
1996/9/9,NT$7.43 ,NT$7.85 ,NT$7.85 ,NT$7.29 ,"75,581,000"
1996/9/16,NT$7.50 ,NT$7.36 ,NT$7.71 ,NT$7.36 ,"36,836,000"
1996/9/23,NT$7.64 ,NT$7.43 ,NT$7.71 ,NT$7.36 ,"33,880,000"
1996/9/30,NT$7.50 ,NT$7.71 ,NT$7.71 ,NT$7.43 ,"34,170,000"
1996/10/7,NT$7.57 ,NT$7.57 ,NT$7.64 ,NT$7.50 ,"22,662,000"
1996/10/14,NT$7.50 ,NT$7.57 ,NT$7.85 ,NT$7.50 ,"41,107,000"
1996/10/21,NT$7.43 ,NT$7.50 ,NT$7.50 ,NT$7.43 ,"15,958,000"
1996/10/28,NT$7.71 ,NT$7.43 ,NT$7.78 ,NT$7.29 ,"40,121,000"
1996/11/4,NT$7.78 ,NT$7.78 ,NT$8.27 ,NT$7.78 ,"115,323,000"
1996/11/11,NT$7.78 ,NT$7.78 ,NT$8.06 ,NT$7.71 ,"34,817,000"
1996/11/18,NT$8.13 ,NT$7.85 ,NT$8.13 ,NT$7.85 ,"68,374,000"
1996/11/25,NT$8.13 ,NT$8.55 ,NT$8.76 ,NT$8.06 ,"126,624,000"
1996/12/2,NT$7.92 ,NT$8.27 ,NT$8.55 ,NT$7.85 ,"59,703,000"
1996/12/9,NT$7.99 ,NT$7.85 ,NT$8.13 ,NT$7.85 ,"27,435,000"
1996/12/16,NT$7.92 ,NT$8.06 ,NT$8.13 ,NT$7.92 ,"22,090,000"
1996/12/23,NT$7.92 ,NT$7.92 ,NT$7.99 ,NT$7.92 ,"11,529,000"
1996/12/30,NT$7.92 ,NT$7.99 ,NT$8.06 ,NT$7.92 ,"6,627,000"
1997/1/6,NT$7.92 ,NT$7.78 ,NT$7.99 ,NT$7.78 ,"27,466,000"
1997/1/13,NT$7.99 ,NT$7.99 ,NT$8.27 ,NT$7.92 ,"45,714,000"
1997/1/20,NT$7.99 ,NT$7.92 ,NT$8.06 ,NT$7.85 ,"44,476,000"
1997/1/27,NT$7.92 ,NT$7.92 ,NT$8.06 ,NT$7.85 ,"42,921,000"
1997/2/3,NT$8.06 ,NT$8.13 ,NT$8.20 ,NT$8.06 ,"8,366,000"
1997/2/11,NT$8.55 ,NT$8.13 ,NT$8.97 ,NT$8.06 ,"135,739,000"
1997/2/17,NT$8.83 ,NT$8.55 ,NT$8.83 ,NT$8.27 ,"110,584,000"
1997/2/24,NT$8.76 ,NT$8.55 ,NT$8.97 ,NT$8.41 ,"84,437,000"
1997/3/3,NT$9.11 ,NT$8.69 ,NT$9.46 ,NT$8.69 ,"212,289,000"
1997/3/10,NT$8.97 ,NT$9.04 ,NT$9.18 ,NT$8.90 ,"77,502,000"
1997/3/17,NT$8.97 ,NT$9.04 ,NT$9.53 ,NT$8.97 ,"122,026,000"
1997/3/24,NT$9.67 ,NT$8.83 ,NT$9.67 ,NT$8.83 ,"131,812,000"
1997/3/31,NT$10.23 ,NT$9.81 ,NT$10.44 ,NT$9.74 ,"157,325,000"
1997/4/7,NT$11.92 ,NT$10.44 ,NT$11.92 ,NT$10.30 ,"219,206,000"
1997/4/14,NT$11.85 ,NT$11.92 ,NT$13.25 ,NT$11.35 ,"318,582,000"
1997/4/21,NT$12.55 ,NT$11.57 ,NT$12.90 ,NT$11.57 ,"181,490,000"
1997/4/28,NT$12.69 ,NT$13.04 ,NT$13.74 ,NT$12.34 ,"225,807,000"
1997/5/5,NT$15.35 ,NT$13.60 ,NT$15.35 ,NT$13.25 ,"356,314,000"
1997/5/12,NT$13.67 ,NT$16.12 ,NT$16.19 ,NT$13.60 ,"391,541,000"
1997/5/19,NT$15.42 ,NT$14.30 ,NT$15.42 ,NT$13.88 ,"246,135,000"
1997/5/26,NT$16.75 ,NT$15.70 ,NT$17.10 ,NT$15.42 ,"289,518,000"
1997/6/2,NT$17.87 ,NT$16.82 ,NT$18.22 ,NT$16.68 ,"260,880,000"
1997/6/10,NT$20.19 ,NT$19.06 ,NT$20.29 ,NT$18.22 ,"275,206,000"
1997/6/16,NT$23.13 ,NT$20.08 ,NT$23.76 ,NT$20.08 ,"326,836,000"
1997/6/23,NT$25.34 ,NT$23.76 ,NT$27.02 ,NT$23.13 ,"361,359,000"
1997/6/30,NT$25.23 ,NT$27.13 ,NT$27.34 ,NT$23.76 ,"229,133,000"
1997/7/7,NT$27.44 ,NT$26.18 ,NT$28.39 ,NT$25.34 ,"319,828,000"
1997/7/14,NT$33.22 ,NT$27.97 ,NT$33.43 ,NT$27.65 ,"398,986,000"
1997/7/21,NT$32.17 ,NT$31.96 ,NT$32.38 ,NT$27.97 ,"446,937,000"
1997/7/28,NT$32.17 ,NT$32.17 ,NT$33.01 ,NT$30.60 ,"380,160,000"
1997/8/4,NT$33.85 ,NT$34.49 ,NT$34.70 ,NT$31.54 ,"274,679,000"
1997/8/11,NT$31.96 ,NT$33.22 ,NT$33.22 ,NT$29.02 ,"321,557,000"
1997/8/19,NT$34.27 ,NT$32.38 ,NT$34.70 ,NT$31.96 ,"252,255,000"
1997/8/25,NT$32.80 ,NT$35.75 ,NT$36.38 ,NT$32.59 ,"252,578,000"
1997/9/1,NT$32.80 ,NT$34.06 ,NT$34.27 ,NT$30.49 ,"301,160,000"
1997/9/8,NT$30.38 ,NT$32.38 ,NT$32.38 ,NT$29.86 ,"247,475,000"
1997/9/15,NT$31.12 ,NT$28.39 ,NT$31.54 ,NT$27.76 ,"181,365,000"
1997/9/22,NT$27.86 ,NT$31.12 ,NT$31.33 ,NT$27.13 ,"206,033,000"
1997/9/30,NT$30.60 ,NT$29.33 ,NT$30.60 ,NT$28.18 ,"168,588,000"
1997/10/6,NT$30.91 ,NT$30.91 ,NT$31.23 ,NT$28.81 ,"177,620,000"
1997/10/13,NT$29.23 ,NT$32.59 ,NT$33.01 ,NT$28.39 ,"351,676,000"
1997/10/20,NT$25.34 ,NT$25.86 ,NT$27.65 ,NT$24.39 ,"393,848,000"
1997/10/27,NT$20.50 ,NT$24.81 ,NT$25.44 ,NT$19.77 ,"293,031,000"
1997/11/3,NT$26.49 ,NT$21.03 ,NT$27.76 ,NT$21.03 ,"322,727,000"
1997/11/10,NT$25.02 ,NT$24.92 ,NT$26.49 ,NT$24.81 ,"311,152,000"
1997/11/17,NT$25.86 ,NT$25.44 ,NT$27.55 ,NT$25.13 ,"352,347,000"
1997/11/24,NT$25.23 ,NT$25.86 ,NT$25.97 ,NT$25.02 ,"182,585,000"
1997/12/1,NT$25.44 ,NT$23.76 ,NT$26.39 ,NT$23.55 ,"254,436,000"
1997/12/8,NT$26.07 ,NT$26.18 ,NT$27.55 ,NT$25.13 ,"230,598,000"
1997/12/15,NT$22.81 ,NT$25.44 ,NT$25.86 ,NT$22.71 ,"173,971,000"
1997/12/22,NT$23.34 ,NT$23.66 ,NT$23.97 ,NT$22.29 ,"70,948,000"
1997/12/29,NT$23.55 ,NT$23.24 ,NT$24.08 ,NT$22.81 ,"35,221,000"
1998/1/5,NT$22.81 ,NT$23.97 ,NT$23.97 ,NT$22.39 ,"70,354,000"
1998/1/12,NT$22.71 ,NT$21.76 ,NT$23.55 ,NT$21.03 ,"145,188,000"
1998/1/19,NT$24.71 ,NT$23.55 ,NT$25.23 ,NT$22.81 ,"141,427,000"
1998/2/2,NT$28.91 ,NT$26.39 ,NT$30.38 ,NT$26.39 ,"338,951,000"
1998/2/9,NT$30.07 ,NT$30.28 ,NT$31.96 ,NT$29.23 ,"432,278,000"
1998/2/16,NT$33.85 ,NT$29.23 ,NT$34.49 ,NT$29.23 ,"428,351,000"
1998/2/23,NT$35.12 ,NT$33.22 ,NT$36.38 ,NT$32.59 ,"378,761,000"
1998/3/2,NT$32.38 ,NT$35.33 ,NT$35.54 ,NT$30.07 ,"324,708,000"
1998/3/9,NT$32.80 ,NT$31.02 ,NT$33.43 ,NT$30.49 ,"184,002,000"
1998/3/16,NT$33.64 ,NT$33.01 ,NT$34.70 ,NT$32.59 ,"184,887,000"
1998/3/23,NT$34.27 ,NT$32.59 ,NT$34.70 ,NT$32.17 ,"145,290,000"
1998/3/30,NT$34.27 ,NT$34.27 ,NT$34.49 ,NT$33.43 ,"85,979,000"
1998/4/7,NT$32.17 ,NT$33.85 ,NT$34.27 ,NT$31.75 ,"111,825,000"
1998/4/13,NT$29.54 ,NT$31.54 ,NT$31.75 ,NT$29.44 ,"137,323,000"
1998/4/20,NT$30.91 ,NT$30.91 ,NT$31.33 ,NT$29.02 ,"169,659,000"
1998/4/27,NT$29.96 ,NT$30.91 ,NT$31.02 ,NT$29.12 ,"76,126,000"
1998/5/4,NT$29.23 ,NT$29.96 ,NT$30.28 ,NT$28.81 ,"112,004,000"
1998/5/11,NT$30.60 ,NT$29.44 ,NT$30.91 ,NT$29.44 ,"99,360,000"
1998/5/18,NT$29.65 ,NT$29.86 ,NT$30.28 ,NT$29.23 ,"71,420,000"
1998/5/25,NT$25.55 ,NT$29.44 ,NT$29.54 ,NT$25.44 ,"167,852,000"
1998/6/1,NT$22.92 ,NT$25.13 ,NT$25.23 ,NT$21.97 ,"193,035,000"
1998/6/8,NT$21.34 ,NT$23.13 ,NT$23.45 ,NT$20.29 ,"121,793,000"
1998/6/15,NT$25.31 ,NT$21.80 ,NT$25.76 ,NT$21.19 ,"288,962,000"
1998/6/22,NT$22.71 ,NT$24.70 ,NT$24.85 ,NT$22.56 ,"157,248,000"
1998/6/29,NT$22.11 ,NT$22.26 ,NT$23.02 ,NT$21.50 ,"117,253,000"
1998/7/6,NT$22.41 ,NT$22.11 ,NT$23.78 ,NT$21.95 ,"145,967,000"
1998/7/13,NT$23.32 ,NT$21.95 ,NT$23.78 ,NT$21.50 ,"171,563,000"
1998/7/20,NT$23.93 ,NT$23.78 ,NT$24.24 ,NT$22.56 ,"172,913,000"
1998/7/27,NT$23.78 ,NT$24.09 ,NT$24.70 ,NT$23.78 ,"116,417,000"
1998/8/3,NT$23.63 ,NT$24.09 ,NT$24.09 ,NT$23.17 ,"60,657,000"
1998/8/10,NT$22.87 ,NT$23.63 ,NT$23.63 ,NT$22.41 ,"88,349,000"
1998/8/17,NT$21.04 ,NT$22.71 ,NT$22.71 ,NT$20.58 ,"181,401,000"
1998/8/24,NT$19.21 ,NT$20.58 ,NT$20.58 ,NT$18.75 ,"159,104,000"
1998/8/31,NT$17.53 ,NT$19.21 ,NT$19.51 ,NT$17.23 ,"146,035,000"
1998/9/7,NT$19.06 ,NT$18.90 ,NT$19.82 ,NT$18.45 ,"141,252,000"
1998/9/14,NT$19.21 ,NT$19.21 ,NT$19.97 ,NT$18.90 ,"75,036,000"
1998/9/21,NT$19.97 ,NT$19.51 ,NT$20.28 ,NT$19.21 ,"88,495,000"
1998/9/28,NT$18.29 ,NT$20.12 ,NT$20.73 ,NT$17.99 ,"126,073,000"
1998/10/6,NT$18.75 ,NT$18.29 ,NT$19.36 ,NT$17.84 ,"54,581,000"
1998/10/12,NT$19.21 ,NT$19.36 ,NT$19.51 ,NT$18.90 ,"43,984,000"
1998/10/19,NT$19.06 ,NT$19.82 ,NT$19.97 ,NT$18.75 ,"57,659,000"
1998/10/26,NT$19.97 ,NT$19.06 ,NT$19.97 ,NT$18.90 ,"62,592,000"
1998/11/2,NT$20.89 ,NT$20.89 ,NT$21.34 ,NT$19.97 ,"150,760,000"
1998/11/9,NT$20.43 ,NT$21.04 ,NT$21.19 ,NT$19.51 ,"61,269,000"
1998/11/16,NT$24.39 ,NT$20.73 ,NT$24.70 ,NT$20.58 ,"293,621,000"
1998/11/23,NT$24.54 ,NT$23.32 ,NT$25.61 ,NT$23.32 ,"320,978,000"
1998/11/30,NT$24.39 ,NT$24.39 ,NT$24.54 ,NT$23.48 ,"129,850,000"
1998/12/7,NT$23.17 ,NT$25.46 ,NT$25.46 ,NT$23.02 ,"121,549,000"
1998/12/14,NT$21.34 ,NT$23.17 ,NT$23.48 ,NT$20.73 ,"130,573,000"
1998/12/21,NT$22.56 ,NT$21.80 ,NT$23.17 ,NT$21.65 ,"74,093,000"
1998/12/28,NT$21.65 ,NT$22.56 ,NT$22.56 ,NT$21.34 ,"43,741,000"
1999/1/5,NT$23.17 ,NT$21.65 ,NT$23.93 ,NT$20.73 ,"157,554,000"
1999/1/11,NT$26.53 ,NT$24.39 ,NT$26.53 ,NT$23.78 ,"384,148,000"
1999/1/18,NT$25.31 ,NT$26.53 ,NT$27.14 ,NT$25.15 ,"222,065,000"
1999/1/25,NT$25.76 ,NT$25.00 ,NT$26.37 ,NT$24.39 ,"159,656,000"
1999/2/1,NT$24.70 ,NT$25.15 ,NT$25.46 ,NT$23.63 ,"112,410,000"
1999/2/8,NT$24.09 ,NT$25.00 ,NT$25.15 ,NT$23.78 ,"68,839,000"
1999/2/22,NT$26.98 ,NT$25.61 ,NT$27.29 ,NT$25.00 ,"193,887,000"
1999/3/1,NT$26.07 ,NT$26.83 ,NT$26.98 ,NT$25.61 ,"108,305,000"
1999/3/8,NT$27.90 ,NT$26.53 ,NT$27.90 ,NT$26.22 ,"151,313,000"
1999/3/15,NT$33.08 ,NT$27.90 ,NT$33.39 ,NT$27.75 ,"345,964,000"
1999/3/22,NT$32.62 ,NT$33.08 ,NT$33.84 ,NT$31.10 ,"195,681,000"
1999/3/29,NT$33.08 ,NT$32.78 ,NT$33.39 ,NT$31.40 ,"131,151,000"
1999/4/6,NT$35.52 ,NT$32.62 ,NT$35.98 ,NT$32.32 ,"190,935,000"
1999/4/12,NT$34.45 ,NT$35.98 ,NT$36.89 ,NT$34.45 ,"218,229,000"
1999/4/19,NT$35.67 ,NT$35.06 ,NT$36.44 ,NT$34.61 ,"155,512,000"
1999/4/26,NT$33.69 ,NT$36.28 ,NT$36.89 ,NT$32.01 ,"183,405,000"
1999/5/3,NT$32.32 ,NT$33.69 ,NT$33.84 ,NT$32.17 ,"130,093,000"
1999/5/10,NT$34.30 ,NT$31.71 ,NT$34.45 ,NT$31.10 ,"119,779,000"
1999/5/17,NT$34.91 ,NT$34.15 ,NT$35.67 ,NT$32.62 ,"164,333,000"
1999/5/24,NT$35.83 ,NT$35.06 ,NT$37.50 ,NT$34.30 ,"264,218,000"
1999/5/31,NT$37.66 ,NT$35.67 ,NT$37.96 ,NT$35.06 ,"195,646,000"
1999/6/7,NT$41.47 ,NT$39.03 ,NT$44.36 ,NT$38.72 ,"302,178,000"
1999/6/14,NT$48.38 ,NT$41.77 ,NT$48.38 ,NT$40.70 ,"360,953,000"
1999/6/21,NT$45.94 ,NT$49.32 ,NT$49.32 ,NT$45.38 ,"302,106,000"
1999/6/28,NT$46.50 ,NT$45.94 ,NT$48.00 ,NT$45.38 ,"173,182,000"
1999/7/5,NT$46.69 ,NT$45.38 ,NT$48.19 ,NT$45.00 ,"203,491,000"
1999/7/12,NT$41.07 ,NT$46.88 ,NT$46.88 ,NT$41.07 ,"247,743,000"
1999/7/19,NT$43.50 ,NT$43.69 ,NT$46.50 ,NT$42.57 ,"187,103,000"
1999/7/26,NT$42.38 ,NT$42.75 ,NT$43.32 ,NT$40.13 ,"117,619,000"
1999/8/2,NT$38.25 ,NT$41.63 ,NT$41.82 ,NT$37.88 ,"110,675,000"
1999/8/9,NT$46.69 ,NT$40.32 ,NT$46.69 ,NT$39.94 ,"279,195,000"
1999/8/16,NT$49.32 ,NT$48.38 ,NT$49.88 ,NT$47.25 ,"288,040,000"
1999/8/23,NT$48.75 ,NT$48.19 ,NT$50.63 ,NT$47.63 ,"208,768,000"
1999/8/30,NT$50.82 ,NT$48.75 ,NT$53.25 ,NT$48.75 ,"306,351,000"
1999/9/6,NT$52.69 ,NT$51.00 ,NT$53.63 ,NT$50.25 ,"215,578,000"
1999/9/13,NT$51.57 ,NT$52.88 ,NT$53.44 ,NT$50.63 ,"130,349,000"
1999/9/20,NT$52.13 ,NT$52.13 ,NT$52.50 ,NT$51.75 ,"17,212,000"
1999/9/27,NT$50.07 ,NT$50.44 ,NT$50.63 ,NT$47.25 ,"132,318,000"
1999/10/4,NT$50.63 ,NT$49.13 ,NT$50.82 ,NT$48.19 ,"111,749,000"
1999/10/11,NT$52.13 ,NT$50.63 ,NT$53.25 ,NT$50.63 ,"136,581,000"
1999/10/18,NT$50.63 ,NT$51.75 ,NT$52.13 ,NT$50.25 ,"75,419,000"
1999/10/25,NT$52.88 ,NT$50.82 ,NT$53.07 ,NT$50.82 ,"84,491,000"
1999/11/1,NT$53.25 ,NT$54.38 ,NT$54.38 ,NT$52.69 ,"85,541,000"
1999/11/8,NT$55.69 ,NT$52.69 ,NT$55.69 ,NT$52.13 ,"98,642,000"
1999/11/15,NT$58.13 ,NT$55.88 ,NT$58.88 ,NT$55.32 ,"141,544,000"
1999/11/22,NT$54.57 ,NT$59.25 ,NT$59.63 ,NT$53.25 ,"154,843,000"
1999/11/29,NT$57.75 ,NT$55.50 ,NT$57.75 ,NT$55.13 ,"106,749,000"
1999/12/6,NT$54.57 ,NT$58.50 ,NT$58.50 ,NT$54.00 ,"136,706,000"
1999/12/13,NT$55.13 ,NT$54.38 ,NT$56.63 ,NT$54.38 ,"88,208,000"
